pengirim,penerus,nama file,tanggal dan Waktu
@kyyzen1222,@KazuhaIDBot,udi.txt,29-05 22:07
@kyyzen1222,@KazuhaIDBot,ususus.txt,29-05 22:08
@kyyzen1222,@KazuhaIDBot,wyue.txt,29-05 22:08
@kyyzen1222,@KazuhaIDBot,yeueueu.txt,29-05 22:09
@kyyzen1222,@KazuhaIDBot,isisi.txt,29-05 22:09
@kyyzen1222,@KazuhaIDBot,6364.txt,29-05 22:09
@kyyzen1222,@KazuhaIDBot,6566.txt,29-05 22:09
@kyyzen1222,@KazuhaIDBot,6970.txt,29-05 22:10
@kyyzen1222,@KazuhaIDBot,6768.txt,29-05 22:10
@kyyzen1222,@KazuhaIDBot,7172.txt,29-05 22:11
@kyyzen1222,@KazuhaIDBot,7374.txt,29-05 22:11
@kyyzen1222,@KazuhaIDBot,7574.txt,29-05 22:12
@kyyzen1222,@KazuhaIDBot,7778.txt,29-05 22:12
@kyyzen1222,@KazuhaIDBot,7980.txt,29-05 22:12
@kyyzen1222,@KazuhaIDBot,7980.txt,29-05 22:13
@kyyzen1222,@KazuhaIDBot,7980.txt,29-05 22:14
@kyyzen1222,@KazuhaIDBot,728.txt,29-05 22:15
@kyyzen1222,@KazuhaIDBot,52.txt,29-05 22:15
@kyyzen1222,@KazuhaIDBot,373.txt,29-05 22:16
@kyyzen1222,@KazuhaIDBot,ueus.txt,29-05 22:16
@kyyzen1222,@KazuhaIDBot,b.txt,29-05 22:17
@kyyzen1222,@KazuhaIDBot,c.txt,29-05 22:17
@kyyzen1222,@KazuhaIDBot,d.txt,29-05 22:18
@kyyzen1222,@KazuhaIDBot,7980_2.txt,29-05 22:18
@kyyzen1222,@KazuhaIDBot,7980_1.txt,29-05 22:18
@kyyzen1222,@KazuhaIDBot,728.txt,29-05 22:19
@kyyzen1222,@KazuhaIDBot,52.txt,29-05 22:19
@kyyzen1222,@KazuhaIDBot,373.txt,29-05 22:19
@kyyzen1222,@KazuhaIDBot,ueus.txt,29-05 22:20
@kyyzen1222,@KazuhaIDBot,b.txt,29-05 22:20
@kyyzen1222,@KazuhaIDBot,c.txt,29-05 22:20
@kyyzen1222,@KazuhaIDBot,d.txt,29-05 22:22
@kyyzen1222,@KazuhaIDBot,7980_1.txt,29-05 22:22
@kyyzen1222,@KazuhaIDBot,7980_2.txt,29-05 22:22
@kyyzen1222,@KazuhaIDBot,728.txt,29-05 22:23
@kyyzen1222,@KazuhaIDBot,373.txt,29-05 22:23
@kyyzen1222,@KazuhaIDBot,52.txt,29-05 22:23
@kyyzen1222,@KazuhaIDBot,ueus.txt,29-05 22:24
@kyyzen1222,@KazuhaIDBot,b.txt,29-05 22:24
@kyyzen1222,@KazuhaIDBot,c.txt,29-05 22:24
@kyyzen1222,@KazuhaIDBot,d.txt,29-05 22:25
@kyyzen1222,@KazuhaIDBot,7980_1.txt,29-05 22:25
@kyyzen1222,@KazuhaIDBot,7980_2.txt,29-05 22:25
@kyyzen1222,@KazuhaIDBot,j.txt,29-05 22:26
@kyyzen1222,@KazuhaIDBot,J2.txt,29-05 22:26
@kyyzen1222,@KazuhaIDBot,J3.txt,29-05 22:26
@kyyzen1222,@KazuhaIDBot,150.txt,29-05 22:26
@kyyzen1222,@KazuhaIDBot,150.txt,29-05 22:27
