pengirim,penerus,nama file,tanggal dan Waktu
@YALILIAG,@xztoyyy,RANS Beauty  (19).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (21).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (22).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (23).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (24).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (25).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (26).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (27).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (28).txt,29-05 21:13
@YALILIAG,@xztoyyy,RANS Beauty  (29).txt,29-05 21:13
